date,original_label,navpu_value,buy,buy_strength,price_change,ma_7,ma_30,rsi,buy_reason,future_return_7d,future_return_30d
2020-11-07,"Nov 7, 2020",96.465105,0,1,0.0,93.43712042857143,93.80780716666666,52.060256850229,Strong Uptrend,0.08326649310131384,0.2045698182778115
2020-11-08,"Nov 8, 2020",96.465105,0,2,0.0,94.57635785714285,93.86255086666665,52.060256850229,Golden Cross; Strong Uptrend,0.08326649310131384,0.2045698182778115
2020-11-09,"Nov 9, 2020",103.808341,0,1,0.07612323648017605,96.764629,94.16206910000001,74.55990518773868,Strong Uptrend,0.043241602329431306,0.12562121573641183
2020-11-10,"Nov 10, 2020",105.939374,0,1,0.020528533444147845,98.50563885714287,94.53262176666667,80.75960276233391,Strong Uptrend,0.008197254403258913,0.08862016685127849
2020-11-11,"Nov 11, 2020",105.121664,0,1,-0.007718659919587645,100.0980157142857,94.84115313333334,91.32852713629345,Strong Uptrend,0.04161496149832633,0.09824138628551382
2020-11-12,"Nov 12, 2020",105.121664,0,1,0.0,101.34090828571428,95.16741373333333,91.26925493885841,Strong Uptrend,0.031207905917471024,0.09824138628551382
2020-11-13,"Nov 13, 2020",104.497416,0,1,-0.005938338266791465,102.48838128571428,95.46658616666667,92.36691295999887,Strong Uptrend,0.03849548777359235,0.10480207472307246
2020-11-14,"Nov 14, 2020",104.497416,0,1,0.0,103.6358542857143,95.83913056666667,92.36691295999887,Strong Uptrend,0.03849548777359235,0.11040371562871942
2020-11-15,"Nov 15, 2020",104.497416,0,0,0.0,104.7833272857143,96.1758253,92.36691295999887,,0.03849548777359235,0.10106736993381737
2020-11-16,"Nov 16, 2020",108.29718,0,1,0.03636227713037421,105.42459,96.63917883333332,93.64514542618055,Strong Uptrend,0.011889847916630947,0.07550444988502925
2020-11-17,"Nov 17, 2020",106.807786,0,0,-0.013752841948423855,105.54864885714285,97.0528859,84.50510976607954,,0.04954159428040206,0.10005036524209965
2020-11-18,"Nov 18, 2020",109.496298,0,1,0.02517149826511722,106.17359657142856,97.49311323333333,86.29182898446948,Strong Uptrend,0.020716097634643438,0.06790986668791299
2020-11-19,"Nov 19, 2020",108.402291,0,1,-0.009991269293871397,106.64225757142857,97.89212330000001,79.904948148657,Strong Uptrend,0.03393424590998739,0.07868732220797803
2020-11-20,"Nov 20, 2020",108.520095,0,1,0.0010867297998340408,107.21692599999999,98.31932586666667,79.97902386725204,Strong Uptrend,0.03178605768820986,0.07751635307728022
2020-11-21,"Nov 21, 2020",108.520095,0,1,0.0,107.79159442857143,98.77451803333334,79.97902386725204,Strong Uptrend,0.03178605768820986,0.062032124096463415
2020-11-22,"Nov 22, 2020",108.520095,0,1,0.0,108.36626285714286,99.19773533333334,79.97902386725204,Strong Uptrend,0.03178605768820986,0.06911765972928796
2020-11-23,"Nov 23, 2020",109.584817,0,0,0.00981128886774374,108.55021099999999,99.65644336666666,70.8880992050882,,0.02176126278515378,0.070461896194981
2020-11-24,"Nov 24, 2020",112.099214,0,1,0.02294475702779164,109.30612928571429,100.19896463333333,71.67346278731632,Strong Uptrend,0.0035181870231488777,0.046451324805899086
2020-11-25,"Nov 25, 2020",111.764634,0,1,-0.002984677484000886,109.63017728571428,100.80342336666666,74.19597465745225,Strong Uptrend,0.0064763241652989745,0.04958399452191653
2020-11-26,"Nov 26, 2020",112.080841,0,1,0.002829222345952509,110.15568442857143,101.45451870000001,74.77697903712256,Strong Uptrend,0.019078862907532912,0.046622865722429685
2020-11-27,"Nov 27, 2020",111.969521,0,1,-0.0009932116765613008,110.64845957142857,102.2131292,77.61165769091,Strong Uptrend,0.03456009247373659,0.04766341726155998
2020-11-28,"Nov 28, 2020",111.969521,0,1,0.0,111.1412347142857,102.96738376666666,77.61165769091,Strong Uptrend,0.03456009247373659,0.06610155990575328
2020-11-29,"Nov 29, 2020",111.969521,0,1,0.0,111.63400985714286,103.7500197,77.61165769091,Strong Uptrend,0.03456009247373659,0.06631270665166111
2020-11-30,"Nov 30, 2020",111.969521,0,0,0.0,111.97468185714287,104.53265563333333,68.869399399421,,0.037773073977872995,0.06631270665166111
2020-12-01,"Dec 1, 2020",112.4936,0,1,0.004680550522315752,112.03102271428573,105.33276086666666,82.43243952401359,DCA Signal,0.03293835382635102,0.06134502762823857
2020-12-02,"Dec 2, 2020",112.488458,0,0,-4.57092670160808e-05,112.13442614285714,106.1326947,74.59744390981106,,0.038763203599075036,0.061393543149111496
2020-12-03,"Dec 3, 2020",114.219216,0,0,0.015386094100427794,112.4399082857143,106.81492506666667,93.28707551961884,,0.009705223331247348,0.04531030050144991
2020-12-04,"Dec 4, 2020",115.839198,0,1,0.014183095075700702,112.9927192857143,107.5437308,94.5136632946068,Strong Uptrend,-0.0033687733231716477,0.030691899299924552
2020-12-05,"Dec 5, 2020",115.839198,0,1,0.0,113.54553028571429,108.1909902,94.5136632946068,Strong Uptrend,-0.0033687733231716477,0.035948556895222916
2020-12-06,"Dec 6, 2020",115.839198,0,1,0.0,114.09834128571427,108.8367933,94.5136632946068,Strong Uptrend,-0.0033687733231716477,0.026771835903076635
2020-12-07,"Dec 7, 2020",116.198954,0,1,0.003105649954517231,114.702546,109.49458826666667,93.99908544466676,Strong Uptrend,-0.001416837194593068,0.051125632335726534
2020-12-08,"Dec 8, 2020",116.198954,0,1,0.0,115.23188228571428,110.15238323333334,90.98244960238479,Strong Uptrend,-0.009812988505903397,0.07333558269379936
2020-12-09,"Dec 9, 2020",116.848871,0,1,0.005593139848746098,115.85479842857144,110.58706756666666,97.80969581323545,Strong Uptrend,-0.0032073223882497226,0.06329652085384718
2020-12-10,"Dec 10, 2020",115.327739,0,0,-0.013017943493865758,116.01315885714284,110.90001306666666,74.8915607675211,,0.018783035363244327,0.07732102508313288
2020-12-11,"Dec 11, 2020",115.448962,0,0,0.0010511174592611194,115.95741085714285,111.24425633333334,76.6338553233937,,0.012847365401171817,0.07618982317051937
2020-12-12,"Dec 12, 2020",115.448962,0,0,0.0,115.90166285714285,111.5884996,76.6338553233937,,0.012847365401171817,0.06700149456519155
2020-12-13,"Dec 13, 2020",115.448962,0,0,0.0,115.84591485714286,111.95355113333333,76.6338553233937,,0.012847365401171817,0.07121294862746375
2020-12-14,"Dec 14, 2020",116.034319,0,0,0.005070266461122408,115.82239557142857,112.33811456666666,78.5555739456813,,-0.006743625564777922,0.06941935859510684
2020-12-15,"Dec 15, 2020",115.058695,0,0,-0.008408064169360019,115.65950142857142,112.6901572,66.94498573172736,,0.00836142805200435,0.08549712822659772
2020-12-16,"Dec 16, 2020",116.474099,0,0,0.012301582248955611,115.60596257142856,112.96272116666667,72.19385837394682,,0.007145554309031521,0.059580302054965895
2020-12-17,"Dec 17, 2020",117.493944,0,0,0.008755981018578218,115.91542042857142,113.31892643333332,69.80305361237696,,-0.0015964482390683488,0.05038316698263201
2020-12-18,"Dec 18, 2020",116.932177,0,0,-0.0047812421719369835,116.12730828571428,113.56678906666666,57.57957843419403,,0.003200094358971839,0.05542943068613182
2020-12-19,"Dec 19, 2020",116.932177,0,0,0.0,116.33919614285715,113.8511186,57.57957843419403,,0.003200094358971839,0.05276893117281145
2020-12-20,"Dec 20, 2020",116.932177,0,0,0.0,116.55108399999999,114.13152133333332,57.57957843419403,,0.003200094358971839,0.059033776477111166
2020-12-21,"Dec 21, 2020",115.251827,0,0,-0.014370296039215913,116.43929942857142,114.3559124,44.448661931801226,,0.03573959829721396,0.07702959016866595
2020-12-22,"Dec 22, 2020",116.02075,0,0,0.00667167731753171,116.57673585714285,114.60593423333333,49.04186679300984,,0.029079048359883952,0.06529674217758452
2020-12-23,"Dec 23, 2020",117.306371,0,0,0.011080957501136579,116.69563185714286,114.86331936666667,52.30240901936397,,0.01780084050166386,0.03682817022785567
2020-12-24,"Dec 24, 2020",117.306371,0,0,0.0,116.66883571428572,115.03689126666667,61.75781549905319,,0.01780084050166386,0.03682817022785567
2020-12-25,"Dec 25, 2020",117.306371,0,0,0.0,116.72229200000001,115.22161583333333,61.1988026853362,,0.01780084050166386,0.03682817022785567
2020-12-26,"Dec 26, 2020",117.306371,0,0,0.0,116.77574828571429,115.39580016666667,61.1988026853362,,0.01780084050166386,0.02745384562275821
2020-12-27,"Dec 27, 2020",117.306371,0,0,0.0,116.82920457142858,115.57369516666668,61.1988026853362,,0.01780084050166386,0.022390139406835763
2020-12-28,"Dec 28, 2020",119.370881,0,1,0.017599299870933782,117.41764085714286,115.82040716666667,67.07197593461515,Strong Uptrend,0.005299190176873969,-0.03034859900213016
2020-12-29,"Dec 29, 2020",119.394523,0,1,0.0001980550013700455,117.89960842857144,116.06790723333333,74.57935102950529,Strong Uptrend,-0.003803331916657604,-0.028993281375226942
2020-12-30,"Dec 30, 2020",119.394523,0,0,0.0,118.19791585714286,116.3154073,69.7201815397822,,0.022992478474075373,-0.03288871969445373
2020-12-31,"Dec 31, 2020",119.394523,0,0,0.0,118.4962232857143,116.54543806666666,64.88359173557635,,0.04460798423726686,-0.03288871969445373
2021-01-01,"Jan 1, 2021",119.394523,0,1,0.0,118.79453071428573,116.77564023333335,71.14310963712131,DCA Signal,0.04062560725670794,-0.03288871969445373
2021-01-02,"Jan 2, 2021",119.394523,0,0,0.0,119.09283814285713,116.94815046666668,71.14310963712131,,0.04062560725670794,-0.03177406219881629
2021-01-03,"Jan 3, 2021",119.394523,0,0,0.0,119.39114557142857,117.0666613,71.14310963712131,,0.04062560725670794,-0.007668408709166741
2021-01-04,"Jan 4, 2021",120.00345,0,0,0.005100125070226058,119.48151257142857,117.2054697,100.0,,0.02650561296362719,-0.002176054105111125
2021-01-05,"Jan 5, 2021",118.940426,0,0,-0.00885827865782196,119.41664157142857,117.30884396666667,78.93218099127103,,0.03976778257041058,0.027886557258505196
2021-01-06,"Jan 6, 2021",122.139699,0,1,0.02689811284180199,119.80880957142858,117.50686879999999,84.72529721055452,Strong Uptrend,0.015962443136526838,0.01328759619753117
2021-01-07,"Jan 7, 2021",124.720472,0,1,0.02112968200453813,120.56965942857143,117.79091939999999,88.85736480635681,Strong Uptrend,0.0014064330994514318,-0.007679813783899148
2021-01-08,"Jan 8, 2021",124.244998,0,1,-0.003812317195207582,121.26258442857143,118.03745696666667,84.63901846145762,Strong Uptrend,-0.006691110413957979,-0.0038822971368230874
2021-01-09,"Jan 9, 2021",124.244998,0,1,0.0,121.95550942857143,118.33469893333333,84.63901846145762,Strong Uptrend,-0.006691110413957979,0.010237981572505772
2021-01-10,"Jan 10, 2021",124.244998,0,1,0.0,122.64843442857143,118.62790013333333,84.63901846145762,Strong Uptrend,-0.006691110413957979,0.01052043962365401
2021-01-11,"Jan 11, 2021",123.184215,0,1,-0.008537832645785892,123.10282942857144,118.8857419,71.15722374070891,Strong Uptrend,-0.0006628446672326538,0.02653888730792353
2021-01-12,"Jan 12, 2021",123.670423,0,0,0.003946999215768132,123.77854328571428,119.1597906,72.56539738087498,,0.0013317816500069135,0.022441857419700062
2021-01-13,"Jan 13, 2021",124.089347,0,0,0.003387422714645316,124.05706442857142,119.42829153333334,73.72708393263942,,0.0003246128775260537,0.018990107184623906
2021-01-14,"Jan 14, 2021",124.895883,0,0,0.006499639328426676,124.08212314285713,119.75619780000001,75.70747711992662,,-0.01040351346088808,0.012409808576316461
2021-01-15,"Jan 15, 2021",123.413661,0,0,-0.011867661002084362,123.96336071428571,119.98751653333333,66.4960207332962,,-0.014480657858452206,0.024569046695730012
2021-01-16,"Jan 16, 2021",123.413661,0,0,0.0,123.84459828571428,120.18484043333335,66.4960207332962,,-0.014480657858452206,0.03460722229121771
2021-01-17,"Jan 17, 2021",123.413661,0,0,0.0,123.72583585714285,120.4008899,66.4960207332962,,-0.014480657858452206,0.04599331997776157
2021-01-18,"Jan 18, 2021",123.102563,0,0,-0.0025207744222092154,123.71417128571429,120.60656943333333,63.038669035615435,,-0.020923049343822386,0.05170199421436905
2021-01-19,"Jan 19, 2021",123.835125,0,0,0.005950826547778787,123.73770014285716,120.8366677,71.18210695600854,,-0.03151164098231418,0.04022413673018854
2021-01-20,"Jan 20, 2021",124.129628,0,0,0.002378186318300113,123.74345457142856,121.1325944,61.503699293902045,,-0.06752204236042658,0.04255741425407322
2021-01-21,"Jan 21, 2021",123.596527,0,0,-0.00429471197641873,123.5578322857143,121.3851203,41.48708510953184,,-0.06200532641180112,0.04705421051191827
2021-01-22,"Jan 22, 2021",121.62655,0,0,-0.01593877310160985,123.30253071428571,121.52912626666667,33.828583159356654,,-0.05063664142409696,0.06401327670644275
2021-01-23,"Jan 23, 2021",121.62655,0,0,0.0,123.04722914285715,121.67313223333333,33.828583159356654,,-0.05063664142409696,0.07081614170590234
2021-01-24,"Jan 24, 2021",121.62655,0,0,0.0,122.79192757142857,121.8171382,33.828583159356654,,-0.05063664142409696,0.06443005248442879
2021-01-25,"Jan 25, 2021",120.526882,0,0,-0.009041348291142004,122.42397314285714,121.92448856666667,33.66687978399959,,-0.04087061673096293,0.09395313984808795
2021-01-26,"Jan 26, 2021",119.932877,1,1,-0.004928402611460547,121.86650914285714,122.01203876666665,27.32785884447081,Near Support,-0.012122780978563674,0.0993712841558867
2021-01-27,"Jan 27, 2021",115.748142,1,1,-0.034892308970458585,120.669154,121.8912808,15.26931090859921,Near Support,0.03450745671580635,0.11704207744431883
2021-01-28,"Jan 28, 2021",115.932884,1,1,0.0015960688163789705,119.57434785714285,121.77589283333333,10.642383296946988,Near Support,0.05455208894829178,0.13483164103810252
2021-01-29,"Jan 29, 2021",115.46779,1,1,-0.004011752178959105,118.694525,121.64500173333334,11.68627950182669,Near Support,0.07183693391897439,0.1440083334062252
2021-01-30,"Jan 30, 2021",115.46779,1,1,0.0,117.81470214285714,121.51411063333333,11.68627950182669,Near Support,0.07183693391897439,0.14593609178802147
2021-01-31,"Jan 31, 2021",115.46779,1,1,0.0,116.93487928571429,121.38321953333333,11.68627950182669,Near Support,0.07183693391897439,0.14528293128326109
2021-02-01,"Feb 1, 2021",115.600874,1,2,0.0011525638448610653,116.23116385714286,121.25676456666666,13.19624026796528,Near Support; DCA Signal,0.08577912654881814,0.12443969065493388
2021-02-02,"Feb 2, 2021",118.478957,0,0,0.024896723531692144,116.023461,121.22624569999999,28.292244981596752,,0.05969965620139628,0.09712487593894004
2021-02-03,"Feb 3, 2021",119.742316,0,0,0.010663150925611209,116.59405728571429,121.21754123333334,33.51359492457756,,0.05604594285615794,0.0855494978066067
2021-02-04,"Feb 4, 2021",122.257265,0,1,0.021003009495824454,117.49754028571428,121.32810253333334,45.619804318453255,Strong Uptrend,0.03426014805745892,0.07911229651669371
2021-02-05,"Feb 5, 2021",123.762642,0,1,0.012313190549453124,118.68251914285715,121.38220063333333,57.20528289096963,Strong Uptrend,0.02168000744521925,0.06256563268906312
2021-02-06,"Feb 6, 2021",123.762642,0,1,0.0,119.867498,121.35027296666665,57.20528289096963,Strong Uptrend,0.02168000744521925,0.08209957250266209
2021-02-07,"Feb 7, 2021",123.762642,0,1,0.0,121.05247685714286,121.33419443333334,57.20528289096963,Strong Uptrend,0.02168000744521925,0.0917594422394441
2021-02-08,"Feb 8, 2021",125.517016,0,2,0.014175311480503217,122.46906857142856,121.37659503333333,66.12029279092727,Golden Cross; Strong Uptrend,0.017269762053616633,0.0870184246572594
2021-02-09,"Feb 9, 2021",125.55211,0,1,0.00027959555698808813,123.47951900000001,121.42016543333332,68.83260960885092,Strong Uptrend,0.028177582997211292,0.08671458408783428
2021-02-10,"Feb 10, 2021",126.453387,0,1,0.0071785093854654924,124.43824342857144,121.52913783333334,96.00277875348509,Strong Uptrend,0.02383347786485146,0.07896919360491306
2021-02-11,"Feb 11, 2021",126.445817,0,1,-5.986395603618799e-05,125.036608,121.62165096666668,95.87490632304494,Strong Uptrend,0.01874691513124538,0.08004593777902524
2021-02-12,"Feb 12, 2021",126.445817,0,1,0.0,125.41991871428571,121.70019996666666,99.93113904300733,Strong Uptrend,0.023460222491978433,0.07556424741199619
2021-02-13,"Feb 13, 2021",126.445817,0,1,0.0,125.80322942857143,121.75186443333334,99.93113904300733,Strong Uptrend,0.023460222491978433,0.06849417565153604
2021-02-14,"Feb 14, 2021",126.445817,0,1,0.0,126.18654014285714,121.8529363,99.93113904300733,Strong Uptrend,0.023460222491978433,0.08665185816308973
2021-02-15,"Feb 15, 2021",127.684665,0,0,0.009797461311037203,126.49620428571428,121.9953031,99.93743248887029,,0.020010296459641586,0.05428668352616972
2021-02-16,"Feb 16, 2021",129.089865,0,1,0.011005237003206325,127.00159785714285,122.18450990000001,99.92875996795797,Strong Uptrend,0.0028901571784893942,0.04281030892704085
2021-02-17,"Feb 17, 2021",129.467211,0,1,0.0029231264592304296,127.43214414285715,122.39666483333332,99.92227954006324,Strong Uptrend,0.01841045297561883,0.03977092701873386
2021-02-18,"Feb 18, 2021",128.816286,0,0,-0.0050277208798450435,127.77078257142857,122.56270353333333,91.63923209350517,,0.023556609914991755,0.030924195408024824
2021-02-19,"Feb 19, 2021",129.412264,0,1,0.004626573382188637,128.1945607142857,122.73879140000001,90.54784449026295,Strong Uptrend,-0.0009019160656983383,0.01781986442954131
2021-02-20,"Feb 20, 2021",129.412264,0,1,0.0,128.61833885714285,122.93264930000001,90.54784449026295,Strong Uptrend,0.01662934356824164,0.022012905979297503
2021-02-21,"Feb 21, 2021",129.412264,0,1,0.0,129.042117,123.1921731,90.54784449026295,Strong Uptrend,0.020738760895180786,-0.004394374863884498
2021-02-22,"Feb 22, 2021",130.239673,0,1,0.006393590332366195,129.40711814285712,123.4792772,89.09712769637034,Strong Uptrend,0.015963146651942095,0.01586215591926421
2021-02-23,"Feb 23, 2021",129.462955,0,0,-0.005963758830997756,129.4604167142857,123.74049070000001,78.83563420485612,,0.02147590405301658,0.021956860168995895
2021-02-24,"Feb 24, 2021",131.850761,0,0,0.018443932474737856,129.80092385714286,124.11795333333333,82.64093229154052,,-0.014141366995978233,0.0034493088742961753
2021-02-25,"Feb 25, 2021",131.850761,0,1,0.0,130.2344202857143,124.51521613333333,82.71666769569356,Strong Uptrend,-0.014141366995978233,-0.005800482258877637
2021-02-26,"Feb 26, 2021",129.295545,0,0,-0.019379607524601217,130.21774614285712,124.96679623333333,63.17434343438074,,0.005341761775318643,0.022243728505881633
2021-03-01,"Mar 1, 2021",131.564305,0,1,0.017547085632378057,130.52518057142856,125.48784359999999,69.55979598609184,DCA Signal,0.002774407541620061,0.005057139168560987
2021-03-02,"Mar 2, 2021",132.096114,0,1,0.0040421982239027265,130.90858771428572,126.04212106666665,70.7487175946853,Strong Uptrend,-0.004467837713984513,0.001010854868902511
2021-03-03,"Mar 3, 2021",132.318708,0,0,0.001685091205635203,131.20559271428573,126.60381833333334,68.38940833877714,,0.012128247201446563,-0.0006731020983062885
2021-03-04,"Mar 4, 2021",132.243289,0,1,-0.0005699798701177539,131.6027832857143,127.16300163333334,63.9903708790965,Strong Uptrend,0.02174585963299802,-0.00010318103930395672
2021-03-05,"Mar 5, 2021",129.986211,0,0,-0.0170676184558598,131.336419,127.64251286666666,51.97342725072612,,0.04964448113654152,0.01725900757273413
2021-03-06,"Mar 6, 2021",129.986211,0,0,0.0,131.0700547142857,128.026088,54.68015416215992,,0.04964448113654152,0.0228730645899049
2021-03-07,"Mar 7, 2021",129.986211,0,0,0.0,131.16872128571427,128.36755116666666,52.41097290563935,,0.04964448113654152,0.03949522768995872
2021-03-08,"Mar 8, 2021",131.929318,0,0,0.014948562505602947,131.22086599999997,128.68995293333333,59.08951780438362,,0.03515498351928126,0.02184457589631461
2021-03-09,"Mar 9, 2021",131.50593,0,0,-0.0032092032795923986,131.136554,128.94806253333334,57.336258306642044,,0.03417845872045455,0.01607522945923434
2021-03-10,"Mar 10, 2021",133.923502,0,0,0.018383748930561605,131.36581028571428,129.28675786666668,61.61397479499155,,0.00883427465927511,-0.0022668463373963776
2021-03-11,"Mar 11, 2021",135.119033,0,1,0.008926969367930582,131.77663085714286,129.66530423333333,67.37308241411262,Strong Uptrend,0.016900276365950484,-0.011094773006553371
2021-03-12,"Mar 12, 2021",136.439309,0,1,0.009771206695950774,132.69850200000002,130.02938066666667,65.0832404713772,Strong Uptrend,-0.013361743132252357,-0.020664066834287453
2021-03-13,"Mar 13, 2021",136.439309,0,1,0.0,133.62037314285715,130.3922873,65.0832404713772,Strong Uptrend,-0.013361743132252357,-0.007908732519306572
2021-03-14,"Mar 14, 2021",136.439309,0,1,0.0,134.5422442857143,130.72515136666667,78.22387423557167,Strong Uptrend,-0.013361743132252357,-0.015851663394161553
2021-03-15,"Mar 15, 2021",136.567291,0,1,0.0009380141319830226,135.20481185714286,131.06253383333333,73.79030954213313,Strong Uptrend,-0.027586876567684215,-0.007114390223937339
2021-03-16,"Mar 16, 2021",136.0006,0,1,-0.004149536802337428,135.84690757142857,131.38102659999998,68.5053079546426,Strong Uptrend,-0.03148682432283367,-0.007670804393509867
2021-03-17,"Mar 17, 2021",135.106619,0,0,-0.006573360705761533,136.0159242857143,131.66971999999998,62.42271093772632,,-0.02106199548965093,0.007549770748093376
2021-03-18,"Mar 18, 2021",137.402582,0,0,0.01699371220295287,136.34214557142857,132.0349455,69.1915579200612,,-0.062291434960079495,-0.009286135540014784
2021-03-19,"Mar 19, 2021",134.616242,0,0,-0.02027865822783448,136.08170742857143,132.26599806666667,66.57034932281408,,-0.017164994102271902,0.011220050252182867
2021-03-20,"Mar 20, 2021",134.616242,0,0,0.0,135.8212692857143,132.45021063333334,66.57034932281408,,-0.017164994102271902,0.01285116100626249
2021-03-21,"Mar 21, 2021",134.616242,0,0,0.0,135.56083114285713,132.621845,66.57034932281408,,-0.017164994102271902,-0.004507643290175833
2021-03-22,"Mar 22, 2021",132.799826,0,0,-0.013493290059307994,135.02262185714287,132.75462966666666,53.143958382391396,,-0.01290561178897931,0.0016829841328256379
2021-03-23,"Mar 23, 2021",131.718373,1,1,-0.008143482055465778,134.41087514285715,132.83149996666666,50.73245068594744,Near Support,0.003440575446524763,0.018449977361927994
2021-03-24,"Mar 24, 2021",132.261004,0,0,0.004119630296374854,134.00435871428573,132.92645796666665,43.41703000745055,,-0.00023710692533385203,0.017533883229859493
2021-03-25,"Mar 25, 2021",128.843578,1,1,-0.025838500364022687,132.78164385714285,132.90750176666668,28.869325192086677,Near Support,0.026280440613035472,0.04452278560596934
2021-03-26,"Mar 26, 2021",132.305555,1,1,0.026869612391546616,132.45154571428571,132.97636450000002,37.835359716930135,RSI Recovery,-0.0005737551987139433,0.017191250964481375
2021-03-27,"Mar 27, 2021",132.305555,0,0,0.0,132.12144757142855,133.07111783333332,37.835359716930135,,-0.0005737551987139433,0.04411889583925643
2021-03-28,"Mar 28, 2021",132.305555,0,0,0.0,131.79134942857144,133.08627763333334,37.835359716930135,,-0.0005737551987139433,0.04135111333760699
2021-03-29,"Mar 29, 2021",131.085963,1,1,-0.009217995419769087,131.54651185714286,133.06078436666667,34.843530778704405,Near Support,0.014291621750530226,0.061811034641443774
2021-03-30,"Mar 30, 2021",132.17156,0,0,0.008281565586087947,131.61125285714286,133.15665153333333,39.70764313349723,,0.02230802148359312,0.06237356205828237
2021-03-31,"Mar 31, 2021",132.229644,0,0,0.0004394591393186431,131.60677285714286,133.1788295,41.9029061923971,,0.01952371587720525,0.05530521582588532
2021-04-01,"Apr 1, 2021",132.229644,0,1,0.0,132.09049657142856,133.1832805,33.2802202732135,DCA Signal,0.010514087143727036,0.05530521582588532
2021-04-02,"Apr 2, 2021",132.229644,0,0,0.0,132.07965214285713,133.1803117,40.59148118736193,,0.010514087143727036,0.05530521582588532
2021-04-03,"Apr 3, 2021",132.229644,0,0,0.0,132.0688077142857,133.17985686666665,40.59148118736193,,0.010514087143727036,0.05419415634212843
2021-04-04,"Apr 4, 2021",132.229644,0,0,0.0,132.0579632857143,133.25463796666665,40.59148118736193,,0.010514087143727036,0.03992929906095788
2021-04-05,"Apr 5, 2021",132.959394,0,0,0.005518807870344089,132.32559628571428,133.35374406666668,50.68800009658081,,0.018057039279225195,0.04482145127707171
2021-04-06,"Apr 6, 2021",135.120046,0,1,0.01625046516081441,132.74680857142857,133.52487190000002,63.41807783690832,Strong Uptrend,-0.0062427968682011725,0.02777513116003516
2021-04-07,"Apr 7, 2021",134.811258,0,0,-0.0022852863741623652,133.1156105714286,133.62093656666667,60.24867973983965,,0.005818801868906043,0.03834755402994605
2021-04-08,"Apr 8, 2021",133.619918,0,0,-0.008837095786169424,133.31422114285715,133.69140283333334,73.37726536789167,,0.010009346061714997,0.04760534279028672
2021-04-09,"Apr 9, 2021",133.619918,0,0,0.0,133.51283171428574,133.68128336666666,59.730539963928564,,0.018760114790670634,0.04760534279028672
2021-04-10,"Apr 10, 2021",133.619918,0,1,0.0,133.7114422857143,133.63131286666666,59.730539963928564,Golden Cross,0.018760114790670634,0.06300549443534287
2021-04-11,"Apr 11, 2021",133.619918,0,0,0.0,133.91005285714286,133.53733316666666,59.730539963928564,,0.018760114790670634,0.04421265248793227
2021-04-12,"Apr 12, 2021",135.360247,0,0,0.013024472893329975,134.25303185714287,133.50136443333335,79.37837993880032,,0.007284044036946824,0.017991079759185125
2021-04-13,"Apr 13, 2021",134.276519,0,0,-0.008006250165899731,134.132528,133.42927143333333,64.47170509981837,,-0.001989022369577431,0.02620715093157866
2021-04-14,"Apr 14, 2021",135.595698,0,0,0.00982434613158234,134.24459085714287,133.396885,69.72197269060354,,-0.01897089684954456,0.02619453310384512
2021-04-15,"Apr 15, 2021",134.957366,0,0,-0.004707612478973999,134.43565485714288,133.36211053333335,64.86967321980218,,-0.005992944468107164,0.031048308989670037
2021-04-16,"Apr 16, 2021",136.126643,0,0,0.008664047281420562,134.7937584285714,133.39611133333335,68.84178361194728,,-0.011361405569958904,0.022191989263997236
2021-04-17,"Apr 17, 2021",136.126643,0,0,0.0,135.151862,133.35358003333334,68.84178361194728,,-0.011361405569958904,0.02060259430624467
2021-04-18,"Apr 18, 2021",136.126643,0,0,0.0,135.50996557142858,133.40392673333332,68.84178361194728,,-0.011361405569958904,0.036318121794864044
2021-04-19,"Apr 19, 2021",136.346217,0,0,0.0016130126708553405,135.65081842857143,133.46159256666667,67.22487257149419,,0.01317611180954148,0.006123426218712202
2021-04-20,"Apr 20, 2021",134.00944,0,0,-0.017138553979828997,135.6126642857143,133.44136583333335,44.451034062652504,,0.028110683844361883,0.037238824369387746
2021-04-21,"Apr 21, 2021",133.023326,0,0,-0.007358541308731814,135.2451825714286,133.44881583333333,41.633174694538305,,0.046346728693281936,0.05806123055440682
2021-04-22,"Apr 22, 2021",134.148574,0,0,0.008459027704659894,135.12964085714285,133.52982253333334,52.48930221975521,,0.04671683651292491,0.04918613596295107
2021-04-23,"Apr 23, 2021",134.580053,0,0,0.003216426288661145,134.90869942857142,133.60712416666667,54.34448771528994,,0.03687455822297836,0.04582232554180976
2021-04-24,"Apr 24, 2021",134.580053,0,0,0.0,134.687758,133.79834,54.34448771528994,,0.03687455822297836,0.04847614378633058
2021-04-25,"Apr 25, 2021",134.580053,0,0,0.0,134.46681657142858,133.8741566,54.34448771528994,,0.03687455822297836,0.051426476998043924
2021-04-26,"Apr 26, 2021",138.14273,0,0,0.026472548647309635,134.72346128571428,134.0687291,60.807954392290256,,0.009070242060512212,0.013675442782982383
2021-04-27,"Apr 27, 2021",137.776537,0,1,-0.0026508307748080995,135.261618,134.25109516666666,64.39761905741325,Strong Uptrend,-0.0019383271333056618,0.02993195423397821
2021-04-28,"Apr 28, 2021",139.188522,0,1,0.010248370518994854,136.14236028571426,134.52118046666666,64.66739431610426,Strong Uptrend,-0.0019376238509093424,0.01727907564102149
2021-04-29,"Apr 29, 2021",140.415571,0,1,0.008815734101982775,137.03764557142856,134.79598083333335,71.26069801804601,Strong Uptrend,-0.010985590764716613,0.00838938296949987
